Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	KRAS interactome	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 34	LFQ intensity 35	LFQ intensity 36
+	1.28208662691022	-1.13108253479004	O43852;O43852-3;O43852-5;O43852-13;O43852-14;O43852-11;O43852-10;O43852-6;O43852-2;O43852-4;O43852-9;H0Y875;O43852-12;O43852-7;O43852-15;O43852-8	O43852	Calumenin	CALU	1486	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	29.2	29.2	29.2	37.106	0	36.118	1396600000	29	22.810863494873	23.9829406738281	22.749641418457	22.2380638122559	22.0183868408203	21.8937473297119
	0.780842156603858	-0.804049809773762	O43913;O43913-2;G3V0H0	O43913	Origin recognition complex subunit 5	ORC5	1488	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	7	7	7	20.2	20.2	20.2	50.282	0	21.489	674310000	51	21.7614994049072	21.821626663208	21.679557800293	21.3204746246338	20.0110778808594	21.5189819335938
	0.322537800270484	-0.432861328125	O60216;E5RG18;E5RI01;E5RFZ5;Q9H4I0	O60216	Double-strand-break repair protein rad21 homolog	RAD21	1491	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	3	3	3	6.7	6.7	6.7	71.689	0	14.667	304620000	10	21.8515567779541	20.2230548858643	20.5987796783447	19.9725780487061	20.6240272521973	20.7782020568848
	0.686448294173719	-0.891487121582031	O60231;A0A140T947;Q5SQH5;A0A140T9T4;A2AB15;A0A140T8Y5	O60231	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	DHX16	1493	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	8	8	8	10.3	10.3	10.3	119.26	0	51.275	758110000	17	22.02272605896	20.3832149505615	20.9488487243652	20.5395107269287	20.6000061035156	19.5408115386963
	0.681106815971182	-0.790352503458656	O60256;O60256-4;O60256-2;C9JJS3;C9K0K7;I3L0S1;E7EPA1;O60256-3;C9JDU5;C9JDH0;E7EW35;I3L331;I3L164;I3L4G9	O60256	Phosphoribosyl pyrophosphate synthase-associated protein 2	PRPSAP2	1496	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	24.4	24.4	24.4	40.925	0	20.676	1203800000	41	22.070972442627	22.7066822052002	21.9996547698975	20.5915184020996	22.2329521179199	21.5817813873291
	0.190564089004398	-0.0998153686523438	O60264;A0A0A0MRP6;B7ZLQ5;P28370-2;P28370	O60264	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	SMARCA5	1497	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	29	29	29	26.5	26.5	26.5	121.9	0	151.39	11197000000	216	25.4918251037598	24.8898544311523	25.2850685119629	25.1802558898926	24.9366550445557	25.2503910064697
	1.19093704821942	0.494000116984051	O60271-4;A0A087X2D8;O60271-2;O60271;O60271-5;O60271-3;O60271-9;E9PFH7;A0A087WYG2;Q9UPT6;H0YBE9;Q9UPT6-2;D6RHI8;H0YBS5	O60271-4	C-Jun-amino-terminal kinase-interacting protein 4	SPAG9	1498	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	34	34	34	36.5	36.5	36.5	144.68	0	298.84	13799000000	343	25.0956707000732	25.1310443878174	25.5471611022949	25.6435317993164	25.600736618042	26.0116081237793
	1.09396845900016	1.51309903462728	O60282;A0A0G2JMZ6;O60282-2;Q12840;J3KNA1	O60282	Kinesin heavy chain isoform 5C	KIF5C	1499	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	25	12	12	32.7	21.7	21.7	109.49	0	95.716	1847900000	73	22.0432682037354	20.2744598388672	22.3289604187012	23.0182838439941	23.2534961700439	22.9142055511475
	0.0714346011188894	0.0431270599365234	O60343-2;O60343-3;O60343;Q5JU47;O60343-4;O60343-5	O60343-2	TBC1 domain family member 4	TBC1D4	1507	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	19	19	18	18.9	18.9	18.1	139.55	0	149.88	6599700000	204	24.3499603271484	24.5568981170654	24.9473075866699	24.8893432617188	24.602409362793	24.4917945861816
+	1.70699750979725	-1.79275957743327	O60493;O60493-4;O60493-2;O60493-3	O60493	Sorting nexin-3	SNX3	1510	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	7	7	7	44.4	44.4	44.4	18.762	0	5.9297	1377900000	25	23.4511108398438	23.4648818969727	22.6585750579834	20.8864059448242	21.13623046875	22.1736526489258
	0.142970711532313	-0.0914452870686837	O60502;O60502-3;O60502-4;O60502-2;H7C3X0	O60502	Protein O-GlcNAcase	MGEA5	1511	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	5	8	8	8	102.91	0	12.495	836110000	71	21.4559326171875	21.7897090911865	21.8464393615723	21.4090900421143	22.0129413604736	21.3957138061523
	0.216535388572718	-0.359466552734375	O60503;I3NI20	O60503	Adenylate cyclase type 9	ADCY9	1512	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	4	4	4	4.7	4.7	4.7	150.7	0	10.823	341420000	27	20.9976921081543	21.0239791870117	21.7623519897461	19.9628620147705	20.7381954193115	22.004566192627
	0.365828485749595	0.209791819254555	O60506;O60506-3;O60506-2;O60506-4;B7Z645;O60506-5;F6UXX1	O60506	Heterogeneous nuclear ribonucleoprotein Q	SYNCRIP	1513	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	30	30	20	46.7	46.7	37.7	69.602	0	323.31	22606000000	370	25.3570957183838	25.7480907440186	26.1834964752197	26.0018501281738	25.9845504760742	25.9316577911377
	1.2772495326829	0.630594253540039	O60547;O60547-2	O60547	GDP-mannose 4,6 dehydratase	GMDS	1514	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	9	9	9	30.4	30.4	30.4	41.949	0	16.637	2280100000	92	22.938081741333	22.3509178161621	22.8291969299316	23.3928356170654	23.5554351806641	23.0617084503174
	0.0903535929636078	0.0475597381591797	O60566;O60566-3;O60566-2;H0YMK5;H3BSN5	O60566	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	BUB1B	1516	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	27	27	27	28.4	28.4	28.4	119.54	0	205.04	5444400000	220	24.1955795288086	24.4333267211914	24.6398105621338	24.4194412231445	24.2636318206787	24.7283229827881
	0.508471426946821	-0.722999572753906	O60573;C9JEL3;B9A044;B8ZZ50;O60573-2;B8ZZL3;B4E1E4;B9A023	O60573	Eukaryotic translation initiation factor 4E type 2	EIF4E2	1517	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	5	29.4	29.4	29.4	28.362	0	7.4803	1358500000	51	22.3952693939209	22.6115322113037	22.4079494476318	20.5116386413574	22.3410949707031	22.3930187225342
	0.539178987979527	-0.203487396240234	O60645-2;O60645-3;O60645;D6RB59;H0Y995;D6RBR9	O60645-2	Exocyst complex component 3	EXOC3	1518	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	9	9	9	17.9	17.9	17.9	73.796	0	24.406	2144700000	47	23.0810070037842	23.1305656433105	23.1000022888184	23.2083187103271	22.8536338806152	22.63916015625
	0.844419980883091	-0.320400238037109	O60678;A0A0A0MSN7;O60678-2	O60678	Protein arginine N-methyltransferase 3	PRMT3	1520	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	10	10	21.8	21.8	21.8	59.875	0	27.569	2908200000	114	23.3078594207764	23.7934246063232	23.4922828674316	23.3480033874512	23.0047035217285	23.2796592712402
	0.201683999556485	-0.295686086018879	O60684;Q5TFJ7;O15131	O60684	Importin subunit alpha-7;Importin subunit alpha-6	KPNA6	1521	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	10	7	32.8	32.8	25.6	60.029	0	29.869	1464700000	47	21.8738384246826	23.0195407867432	21.4907169342041	21.1771640777588	22.0995044708252	22.2203693389893
+	1.49610542271617	-0.646926879882813	O60763;O60763-2	O60763	General vesicular transport factor p115	USO1	1526	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	9	9	9	12.1	12.1	12.1	107.89	0	91.944	2874000000	36	23.7260875701904	24.0881271362305	23.5335025787354	23.1714401245117	23.3175525665283	22.9179439544678
	0.969872855275775	0.798030853271484	O60826	O60826	Coiled-coil domain-containing protein 22	CCDC22	1529	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	4	4	4	9.3	9.3	9.3	70.755	0	9.4448	171150000	47	19.7467174530029	19.882007598877	20.328275680542	20.8966999053955	21.3133087158203	20.1410846710205
	0.969102849334497	-0.690860748291016	O60884;A0A087WT48;I3L320	O60884	DnaJ homolog subfamily A member 2	DNAJA2	1534	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	14	14	14	35	35	35	45.745	0	145.07	10454000000	130	25.904468536377	25.4566345214844	24.7850646972656	24.7885036468506	24.7425765991211	24.5425052642822
	0.128687986838077	0.06952730814616	O60942-3;O60942-4;O60942-2;O60942	O60942-3	mRNA-capping enzyme;Polynucleotide 5-triphosphatase;mRNA guanylyltransferase	RNGTT	1537	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	5	11.4	11.4	11.4	52.533	0	6.1323	601870000	9	21.3934631347656	20.8612842559814	21.4743709564209	21.3278923034668	21.387638092041	21.2221698760986
	1.12750887198938	-0.294415156046547	O75051;O75051-2	O75051	Plexin-A2	PLXNA2	1538	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	14	11	9	10.9	9.4	8.2	211.1	0	19.322	1059100000	68	22.1160068511963	22.3441600799561	22.0290775299072	21.7868804931641	22.0267848968506	21.7923336029053
	0.249729477824728	-0.197964350382488	O75054;O75054-2	O75054	Immunoglobulin superfamily member 3	IGSF3	1539	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	9	9	9	9.3	9.3	9.3	135.19	0	19.494	1476400000	76	22.4480133056641	22.564697265625	23.3379688262939	22.5861186981201	22.336389541626	22.8342781066895
+	1.12788052102084	-1.94798342386882	O75083;O75083-3;D6RD66	O75083	WD repeat-containing protein 1	WDR1	1541	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	7	7	7	16.7	16.7	16.7	66.193	0	19.278	1595700000	13	22.9790191650391	24.0865898132324	23.3043823242188	20.260555267334	21.4350700378418	22.830415725708
	0.857656144361365	1.71829160054525	O75116;E9PF63;Q14DU5;D6REE7	O75116	Rho-associated protein kinase 2	ROCK2	1543	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	19	19	15	18	18	15.1	160.9	0	146.05	2954000000	116	22.5768089294434	20.4576511383057	23.5747318267822	23.644603729248	23.9561538696289	24.16330909729
	0.23003210267301	-0.119009653727211	O75131;A0A087WYQ3;E5RHZ0;H0YB26;A0A087WXR6;A0A087WUS8;E5RFT7;A0A0G2JMP5;Q9HCH3-2;Q96A23;O95741;Q9UBL6-2;Q96A23-2;O95741-2;Q9UBL6	O75131	Copine-3	CPNE3	1544	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	15	14	14	32.2	32.2	32.2	60.13	0	174.64	8618800000	211	24.6843166351318	24.9654769897461	25.3389549255371	24.976749420166	24.7375831604004	24.917387008667
+	1.9814406944814	-1.02865982055664	O75145-2;O75145;R4GN36;R4GNF1	O75145-2	Liprin-alpha-3	PPFIA3	1545	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	9	5	5	11.3	7.8	7.8	132.36	0	13.388	366900000	24	21.0617752075195	21.0854396820068	21.628231048584	20.3198623657227	19.9732818603516	20.3963222503662
	1.02176426805876	-0.30072530110677	O75146;O75146-2;H0YH66	O75146	Huntingtin-interacting protein 1-related protein	HIP1R	1546	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	28	28	28	34.4	34.4	34.4	119.39	0	292.05	11581000000	272	25.5403785705566	25.7258281707764	25.3073387145996	25.2863025665283	25.0907135009766	25.2943534851074
	0.39244404862152	-0.419260660807289	O75155;O75155-2;F8WBB8	O75155	Cullin-associated NEDD8-dissociated protein 2	CAND2	1547	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	4	4	7.5	5.6	5.6	135.25	0	13.042	2164300000	28	22.8365154266357	22.3687953948975	22.7743263244629	22.7824287414551	21.3994026184082	22.5400238037109
	0.430605297279405	0.439889907836914	O75170-6;O75170-2;O75170-4;O75170-3;O75170-5;O75170;T1ECW5;A0A0A0MSJ8	O75170-6	Serine/threonine-protein phosphatase 6 regulatory subunit 2	PPP6R2	1549	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	10.4	10.4	10.4	98.125	0	6.8714	1124600000	43	20.9663314819336	21.9242286682129	22.4397945404053	22.2228775024414	22.3304386138916	22.0967082977295
	0.0918588992452049	-0.0254592895507813	O75175;O75175-2;H7C5J4;A0A0G2JPP0;H7C3F5;O75175-3;H0Y5X7;H7C148	O75175	CCR4-NOT transcription complex subunit 3	CNOT3	1550	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	8	8	8	11.6	11.6	11.6	81.871	0	8.6688	722240000	15	22.053014755249	21.9348106384277	21.906867980957	21.7745876312256	21.9681777954102	22.0755500793457
	0.264190371826773	0.101247151692711	O75179-2;O75179;H0YM23;O75179-7;O75179-6;H0YLQ3;O75179-3;O75179-4;O75179-5	O75179-2	Ankyrin repeat domain-containing protein 17	ANKRD17	1551	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	28	14	14	13.2	6.8	6.8	274.18	0	26.157	3160500000	82	23.2867259979248	22.8228912353516	23.2547950744629	23.2860202789307	23.2004070281982	23.1817264556885
	0.235454647309589	-0.160055796305336	O75223;M0QZK8;B8ZZK2;O75223-3;H7BZK5;O75223-2;O75223-4;A0A0B4J1Y4	O75223	Gamma-glutamylcyclotransferase	GGCT	1552	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	43.1	43.1	43.1	21.007	0	26.172	1362300000	52	22.6015014648438	22.8605079650879	22.5526237487793	22.0933589935303	22.4844379425049	22.9566688537598
+	1.69475682835393	0.647011439005535	O75330-2;O75330;O75330-3;O75330-4;E5RIH2;E5RI30	O75330-2	Hyaluronan mediated motility receptor	HMMR	1555	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	19	19	19	33.7	33.7	33.7	82.3	0	323.31	6694800000	137	23.8498592376709	23.7460155487061	24.2308139801025	24.4078845977783	24.6671447753906	24.6926937103271
+	1.7620825843639	-0.833396911621094	O75340-2;O75340;A0A024QZ42;H0Y9X3;E7EPW6;A0A087WZ38;O75340-3	O75340-2	Programmed cell death protein 6	PDCD6	1556	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	4	4	4	32.3	32.3	32.3	21.664	0	48.712	2529600000	92	23.498384475708	24.0691547393799	23.669038772583	22.8631763458252	22.717077255249	23.1561336517334
	0.604922708074325	0.270350138346355	O75369-2;O75369-9;O75369;O75369-8;O75369-6;O75369-3;E7EN95;O75369-7;O75369-5;O75369-4;H7C5L4;A0A0A0MT44;A0A0C4DGA1	O75369-2	Filamin-B	FLNB	1560	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	144	134	132	65.8	63.6	62.4	275.66	0	323.31	175000000000	2768	29.1114521026611	29.1852512359619	29.6842498779297	29.5903511047363	29.4485492706299	29.7531032562256
	0.296811397763295	0.116443634033203	O75385	O75385	Serine/threonine-protein kinase ULK1	ULK1	1563	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	3	3	3	2.2	2.2	2.2	112.63	0	2.8408	872430000	77	21.03173828125	21.0121574401855	21.1868267059326	21.4698581695557	20.9578018188477	21.1523933410645
	0.923418876833075	0.186285018920898	O75396;A0A087X1A9	O75396	Vesicle-trafficking protein SEC22b	SEC22B	1565	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	8	8	8	38.6	38.6	38.6	24.593	0	124.02	3937100000	102	23.7678966522217	23.5856609344482	23.859748840332	23.8518619537354	23.9028816223145	24.0174179077148
+	1.18586498462139	1.25417327880859	O75410-2;O75410;O75410-7;O75410-3;E7ET87;E7EVI4;H0YAY0;E5RFM9;R4GMT7;O75410-6;B4E3H6;H0YBT8;O75410-4;O75410-5;O75410-8;E5RJG6;E5RJU4	O75410-2	Transforming acidic coiled-coil-containing protein 1	TACC1	1567	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	16	16	14	27.4	27.4	26.4	89.217	0	323.31	5105900000	207	22.9778156280518	23.2090930938721	24.5076065063477	24.5667419433594	24.8272590637207	25.0630340576172
	0.959024222698249	-0.482320785522461	O75449;O75449-2;B7ZBC8;B7ZBC9	O75449	Katanin p60 ATPase-containing subunit A1	KATNA1	1572	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	9	9	9	18.7	18.7	18.7	55.964	0	8.6996	1228600000	33	22.3727340698242	22.567045211792	22.4513378143311	22.0823879241943	22.3170547485352	21.5447120666504
+	1.8757539244645	-2.84534645080566	O75475;O75475-3;O75475-2;V9GYT7	O75475	PC4 and SFRS1-interacting protein	PSIP1	1573	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	14	14	14	28.1	28.1	28.1	60.103	0	215.92	3029600000	38	24.5126190185547	22.8286933898926	22.4396934509277	20.6834602355957	19.9876976013184	20.5738086700439
+	1.71637027335874	-0.524312337239582	O75489;E9PS48;O75489-2;G3V194;E9PKL8	O75489	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	NDUFS3	1575	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	12	12	12	45.8	45.8	45.8	30.241	0	34.535	1858900000	71	23.2824897766113	23.6065940856934	23.1794967651367	22.900857925415	22.8611888885498	22.7335968017578
	0.203197783920509	-0.341127395629883	O75533;H7C341;B4DGZ4;O75533-2;F8WC19	O75533	Splicing factor 3B subunit 1	SF3B1	1579	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	27	27	27	28.4	28.4	28.4	145.83	0	202.91	4661500000	83	22.6961688995361	22.4437446594238	24.1128311157227	22.0606536865234	22.7677745819092	23.4009342193604
	0.722372602062206	0.130800882975258	O75534;O75534-4;O75534-2;O75534-3;E9PLT0;E9PLD4;E9PKN4;E9PNG3	O75534	Cold shock domain-containing protein E1	CSDE1	1580	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	23	23	23	31.2	31.2	31.2	88.884	0	323.31	17121000000	339	25.6384582519531	25.7005996704102	25.7435283660889	25.8296070098877	25.689338684082	25.9560432434082
	0.134852195641239	0.0890769958496094	O75592-2;O75592;H7C3U4;A0A0C4DGY7	O75592-2	E3 ubiquitin-protein ligase MYCBP2	MYCBP2	1582	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	10	10	3.4	3.4	3.4	509.7	0	30.628	1510200000	30	22.6673946380615	22.8919506072998	23.1409912109375	22.8700618743896	22.7153186798096	23.3821868896484
	1.31388077309455	-0.580806096394856	O75607	O75607	Nucleoplasmin-3	NPM3	1583	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	2	2	2	17.4	17.4	17.4	19.343	0	12.067	959610000	41	21.6660499572754	22.178129196167	21.6534233093262	21.468168258667	21.2054080963135	21.0816078186035
	0.67337944134984	-0.237897237141926	O75643;O75643-2;B4E0P5	O75643	U5 small nuclear ribonucleoprotein 200 kDa helicase	SNRNP200	1585	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	57	57	57	35	35	35	244.5	0	323.31	16991000000	375	25.7290229797363	25.4587631225586	25.5139141082764	25.5870914459229	25.2837982177734	25.1171188354492
	0.707503668222633	-0.387596766153969	O75663;O75663-2	O75663	TIP41-like protein	TIPRL	1587	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	5	20.6	20.6	20.6	31.444	0	7.3873	1600600000	52	22.9945373535156	22.8497447967529	22.9685649871826	22.3796234130859	22.2353496551514	23.035083770752
	0.5968562388398	-0.385220209757488	O75695	O75695	Protein XRP2	RP2	1590	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	6	6	6	18.9	18.9	18.9	39.641	0	29.969	5512400000	48	24.5681934356689	24.0932140350342	24.1290416717529	23.4187984466553	24.2555866241455	23.9604034423828
	0.378031969770617	-0.167865753173828	O75746;O75746-2;F8W9J0;H0YFB2;B4DGK6	O75746	Calcium-binding mitochondrial carrier protein Aralar1	SLC25A12	1591	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	17	9	9	27.6	17.8	17.8	74.761	0	35.527	1016800000	67	21.6222991943359	22.0158367156982	22.1586627960205	21.5865535736084	21.9113388061523	21.7953090667725
	1.0760596777669	-1.16928672790527	O75781;O75781-2;A0A087WTK8;A0A087WWY4	O75781	Paralemmin-1	PALM	1592	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	7	5	5	14.7	12.7	12.7	42.075	0	8.1762	1319700000	29	22.3523197174072	22.069465637207	23.6652488708496	21.3832149505615	21.8036479949951	21.3923110961914
	1.42948135117638	0.462504069010418	O75821;K7ENA8;K7ER90;K7EL20;K7EP16;K7EL60	O75821	Eukaryotic translation initiation factor 3 subunit G	EIF3G	1594	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	10	10	32.8	32.8	32.8	35.611	0	203.37	9095200000	194	24.3942756652832	24.6315078735352	24.865140914917	25.1366882324219	24.9655208587646	25.1762275695801
+	1.5474683020154	-1.30285135904948	O75822-3;O75822;O75822-2;H0YGJ7;H0YLP3	O75822-3	Eukaryotic translation initiation factor 3 subunit J	EIF3J	1595	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	4	4	4	33.5	33.5	33.5	23.026	0	64.53	1086900000	16	22.730676651001	22.6765899658203	22.5555515289307	20.6076278686523	21.554370880127	21.8922653198242
	1.35921015222514	-0.635710398356121	O75886;O75886-2	O75886	Signal transducing adapter molecule 2	STAM2	1600	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	9	7	7	18.1	14.5	14.5	58.164	0	50.603	2479500000	86	23.6946620941162	23.3500289916992	23.5677871704102	23.0521202087402	22.5168437957764	23.1363830566406
	0.570438929176913	0.707411448160805	O75955;O75955-2;A0A140T9R1;A0A140T9W4;A2AB13;A0A140T974;A2AB11;A0A0G2JJQ6;A0A140T9X0;A2AB12;A2AB09;A2AB10;A0A140T907;A0A140T957;A0A140T910;A0A140T9C3;A0A140T959;A0A140T9B1	O75955	Flotillin-1	FLOT1	1606	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	8	8	8	21.3	21.3	21.3	47.355	0	34.84	2558500000	48	21.7289142608643	22.9653263092041	22.1094226837158	22.8694591522217	23.7374801635742	22.3189582824707
+	1.52636470797305	0.662637710571289	O75962-4;O75962;O75962-5;O75962-2;E7EWP2;E7EPJ7;F5H228;C9IZQ6;O60229-3;O60229-2;A0A087X139;O75962-3	O75962-4	Triple functional domain protein	TRIO	1607	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	22	22	20	10.9	10.9	10.3	341.59	0	60.928	3655700000	116	23.1859817504883	23.3715896606445	23.6129055023193	24.146936416626	24.266565322876	23.7448883056641
+	2.0908283523288	-0.614228566487629	O75964;E9PN17	O75964	ATP synthase subunit g, mitochondrial	ATP5L	1608	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	8	8	8	60.2	60.2	60.2	11.428	0	36.296	6080300000	159	24.9143333435059	25.0678005218506	24.644495010376	24.3029880523682	24.2286128997803	24.2523422241211
	0.947517451801787	-0.184432347615562	O75970-5;O75970-3;O75970-2;O75970;F5H1U9;H0YGQ3;B7ZB24;A0A075B6R8;F8WDQ8;F5H8D6;H0YH70	O75970-5	Multiple PDZ domain protein	MPDZ	1609	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	34	34	32	27.9	27.9	27.4	214.8	0	181.42	9301500000	296	25.4040241241455	25.3165168762207	25.5817584991455	25.2441253662109	25.1712341308594	25.3336429595947
	1.06842986037018	1.02940559387207	O76003	O76003	Glutaredoxin-3	GLRX3	1610	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	18	18	18	51.9	51.9	51.9	37.432	0	300.68	9914500000	178	23.6573104858398	24.0212364196777	24.9029273986816	25.7388210296631	25.0401344299316	24.8907356262207
	0.250480926304927	-0.178057988484699	O76031;H0YM48;H0YK07	O76031	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	CLPX	1611	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	13	13	13	28.6	28.6	28.6	69.223	0	58.11	4583000000	111	24.6060848236084	24.3207225799561	23.7155494689941	23.9887580871582	24.2319850921631	23.8874397277832
+	2.05114259050271	-2.37361526489258	O76041-2;O76041	O76041-2	Nebulette	NEBL	1612	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	7	6	6	27	23.3	23.3	31.196	0	24.123	1031600000	42	23.7119827270508	22.8212947845459	22.9465656280518	21.6131076812744	20.3651161193848	20.3807735443115
